popularity,title,vote_average,vote_count,release_year,genero,director,Actor_principal,combined_features
0.022628168342362462,Legends of Oz: Dorothy's Return,0.58,0.0031971580817051507,0.962962962962964,2,1898,5636,2 1898 5636
0.008884634552071795,The Missouri Breaks,0.6200000000000001,0.0029129662522202485,0.6203703703703709,6,776,6335,6 776 6335
0.01931434140010841,Jailhouse Rock,0.58,0.0021314387211367673,0.444444444444444,6,7902,2720,6 7902 2720
0.001871527985353498,"Happy, Happy",0.61,0.000994671403197158,0.935185185185187,6,630,115,6 630 115
0.005717122869987724,Great!,0.6200000000000001,0.0016341030195381882,0.7129629629629629,3,1337,1444,3 1337 1444
0.0033296149656137732,Heathens and Thieves,0.6000000000000001,0.00014209591474245115,0.9537037037037049,0,6369,494,0 6369 494
0.0008681578216341079,The Golden Eye,0.58,0.0004262877442273535,0.36111111111111094,4,9738,8265,4 9738 8265
0.03548329201765829,Love & Mercy,0.73,0.017477797513321493,0.981481481481482,6,1009,7507,6 1009 7507
0.02746834754427574,Plan 9 from Outer Space,0.44000000000000006,0.009733570159857903,0.462962962962964,15,2562,3443,15 2562 3443
0.001790087333759792,The Scarf,0.55,0.00021314387211367674,0.38888888888888795,6,2510,4654,6 2510 4654
0.02998916860737838,Soul Men,0.63,0.003339253996447602,0.9166666666666649,3,5903,8516,3 5903 8516
0.002270390464895488,Freedomfighters,0.67,0.000852575488454707,0.8055555555555569,18,9549,432,18 9549 432
0.0162362612090719,Hell,0.5700000000000001,0.005399644760213144,0.9444444444444459,11,9247,3542,11 9247 3542
0.0027585621267178896,"Signed, Sealed, Delivered",0.7000000000000001,0.0004262877442273535,0.962962962962964,3,8482,2801,3 8482 2801
0.004857964935136468,He Who Dares,0.33,0.0009236234458259325,0.9722222222222229,0,7307,9443,0 7307 9443
0.003051379507674325,To Trap a Spy,0.8,0.00014209591474245115,0.509259259259259,1,2410,8209,1 2410 8209
0.006945897899168897,Moon Over Parador,0.6000000000000001,0.0012078152753108348,0.731481481481481,0,7279,8008,0 7279 8008
0.017924278479178542,Snowmageddon,0.5,0.000852575488454707,0.9444444444444459,1,8617,6060,1 8617 6060
0.03534720312940843,Footloose,0.6400000000000001,0.037300177619893425,0.694444444444445,6,3658,5299,6 3658 5299
0.01266270480484148,Author! Author!,0.5599999999999999,0.0016341030195381882,0.6759259259259249,3,772,162,3 772 162
0.05991157701268691,Independence Day,0.67,0.23687388987566607,0.8055555555555569,0,8185,9951,0 8185 9951
0.019303398162914164,The Edukators,0.7200000000000001,0.005896980461811723,0.8796296296296289,6,3545,2046,6 3545 2046
0.009570413014555188,Il Mare,0.73,0.002202486678507993,0.8425925925925929,8,5611,5652,8 5611 5652
0.00018892287819328315,The Lady of Scandal,0.6000000000000001,7.104795737122558e-05,0.19444444444444497,3,8677,8397,3 8677 8397
0.0006779846760432826,Stolen Identity,0.34,0.0002841918294849023,0.407407407407408,0,3454,2441,0 3454 2441
1.6647582195534512e-07,My Friends Need Killing,0.0,0.0,0.6203703703703709,11,7270,3430,11 7270 3430
0.04989096920850966,Tangled,0.7400000000000001,0.24291296625222025,0.935185185185187,2,1281,6106,2 1281 6106
0.040131691072679006,Disclosure,0.5900000000000001,0.01541740674955595,0.787037037037039,6,866,6664,6 866 6664
0.06268772781961425,Passenger 57,0.5599999999999999,0.018756660746003552,0.7685185185185169,0,5324,9934,0 5324 9934
0.020623347583074797,Fish Tank,0.6900000000000001,0.018188277087033747,0.9259259259259239,6,469,5159,6 469 5159
0.03253933697966572,The Outsider,0.45999999999999996,0.0026287744227353462,0.9722222222222229,0,1149,4178,0 1149 4178
0.02090813335498833,Ragtime,0.67,0.0021314387211367673,0.666666666666666,6,6694,4022,6 6694 4022
0.00332018360068014,Dante's Inferno,0.58,0.0002841918294849023,0.24074074074073998,6,3584,8943,6 3584 8943
0.020377017726032953,The Man without a Face,0.6200000000000001,0.008880994671403197,0.7777777777777759,6,6378,6592,6 6378 6592
0.03176984156353331,Crime Busters,0.68,0.008738898756660746,0.62962962962963,0,2669,9274,0 2669 9274
0.009527013787011158,Donkey Punch,0.45,0.00369449378330373,0.9166666666666649,11,7081,7124,11 7081 7124
0.0003702660102889668,Lost Boundaries,0.48,0.00014209591474245115,0.37037037037036996,6,376,943,6 376 943
0.020559030158882212,Riley's First Date?,0.7200000000000001,0.013357015985790407,0.981481481481482,2,4966,424,2 4966 424
0.029771231371644304,Nomad: The Warrior,0.43,0.0012078152753108348,0.8888888888888878,0,8542,5491,0 8542 5491
0.00515381285554564,Godspell: A Musical Based on the Gospel According to St. Matthew,0.67,0.000994671403197158,0.5925925925925919,12,2091,9747,12 2091 9747
0.012302141956746481,Satan,0.5900000000000001,0.005896980461811723,0.8981481481481469,3,5356,9790,3 5356 9790
0.00107776107387315,The Most Beautiful Wife,0.8500000000000001,0.0002841918294849023,0.564814814814815,4,1863,7354,4 1863 7354
0.045332538444125665,The Big Easy,0.6200000000000001,0.00369449378330373,0.7129629629629629,6,4494,2296,6 4494 2296
0.01843072850675849,Roberta,0.61,0.000497335701598579,0.24074074074073998,3,9734,3844,3 9734 3844
0.037529799681749874,Ace in the Hole,0.79,0.009094138543516874,0.38888888888888795,6,1025,5397,6 1025 5397
0.0015402309072650984,The System,0.41,0.0002841918294849023,0.407407407407408,4,5705,3055,4 5705 3055
0.0016260101226269056,The Wreck of the Mary Deare,0.58,0.00035523978685612787,0.462962962962964,6,6403,3176,6 6403 3176
0.0013345653178351636,Entre Nos,0.6900000000000001,0.0007815275310834813,0.9259259259259239,6,7143,7409,6 7143 7409
0.027828475516754197,Breast Men,0.5,0.001492007104795737,0.814814814814816,16,5584,2207,16 5584 2207
0.008207186675617675,DeadHeads,0.5,0.003410301953818828,0.9444444444444459,1,1141,6707,1 1141 6707
0.02203635698770847,The Trouble with Harry,0.6900000000000001,0.010799289520426287,0.42592592592592593,3,374,2584,3 374 2584
0.013931189413757634,"Kidnapping, Caucasian Style",0.75,0.002486678507992895,0.537037037037038,1,5657,219,1 5657 219
0.006317241028410709,Saawariya,0.55,0.0017761989342806395,0.907407407407406,6,8414,7854,6 8414 7854
0.020731403981386832,The Best Man Holiday,0.67,0.007815275310834813,0.962962962962964,3,5903,9283,3 5903 9283
0.018445561842241286,Somewhere in Time,0.71,0.00738898756660746,0.6574074074074069,15,4309,1765,15 4309 1765
0.02391546811662532,Flash Point,0.68,0.00497335701598579,0.907407407407406,0,9800,2460,0 9800 2460
0.005979845499293538,Alesha Popovich and Tugarin the Dragon,0.61,0.0014209591474245115,0.8796296296296289,2,5429,7296,2 5429 7296
0.13433801106837262,Now You See Me 2,0.67,0.2388632326820604,0.990740740740741,0,4834,4403,0 4834 4403
0.01940364038999156,Asterix in Britain,0.68,0.010088809946714032,0.7129629629629629,7,7600,8252,7 7600 8252
0.006395542421647542,Were The World Mine,0.61,0.0017761989342806395,0.9166666666666649,12,9337,9225,12 9337 9225
0.011035108065707367,The Poker House,0.61,0.003339253996447602,0.9166666666666649,6,5771,4345,6 5771 4345
0.021656992564129784,The Heroine,0.44000000000000006,0.0006394316163410302,0.5925925925925919,0,1661,3949,0 1661 3949
0.007454175763324598,Fear Island,0.51,0.0020603907637655417,0.9259259259259239,11,6552,12,11 6552 12
0.0032380566610040874,Fast Getaway,0.6200000000000001,0.00035523978685612787,0.7592592592592579,0,8761,1912,0 8761 1912
0.003721043790085595,Stars in My Crown,0.48,0.00035523978685612787,0.37962962962962893,6,3989,4564,6 3989 4564
0.0162032208546124,Topkapi,0.61,0.002486678507992895,0.509259259259259,1,5044,6604,1 5044 6604
0.03727583911662411,Lilo & Stitch 2: Stitch has a Glitch,0.63,0.017477797513321493,0.8888888888888878,2,6484,9359,2 6484 9359
0.0010613988788009674,Love Is Blind,0.6400000000000001,0.0002841918294849023,0.962962962962964,6,3815,6079,6 3815 6079
9.071233563689212e-06,The Trail of Blood,0.0,0.0,0.5833333333333329,0,5226,10081,0 5226 10081
0.10566888361273026,The Amazing Spider-Man,0.65,0.478436944937833,0.9537037037037049,0,5954,485,0 5954 485
0.006218751893662475,"I Was Born, But...",0.7000000000000001,0.001492007104795737,0.21296296296296297,3,9866,9500,3 9866 9500
0.009680586034032088,White Dog,0.65,0.003978685612788632,0.6759259259259249,11,8398,5476,11 8398 5476
0.039135584690742076,Left Behind,0.37000000000000005,0.028134991119005328,0.9722222222222229,17,9545,7172,17 9545 7172
0.030974875346641728,Toni Erdmann,0.73,0.019182948490230906,0.990740740740741,3,6011,7668,3 6011 7668
0.002525275140706384,My 5 Wives,0.39,0.0002841918294849023,0.8425925925925929,3,8680,8246,3 8680 8246
0.01832967428536584,The Big Red One,0.68,0.005896980461811723,0.6574074074074069,6,8398,5656,6 8398 5656
0.01541194428552987,A Better Tomorrow II,0.7000000000000001,0.003410301953818828,0.722222222222222,0,4811,9358,0 4811 9358
0.0003407658151453288,When Ladies Meet,0.6000000000000001,7.104795737122558e-05,0.29629629629629595,3,8120,4500,3 8120 4500
0.0025858859297611466,Where Were You When the Lights Went Out?,0.5900000000000001,0.00035523978685612787,0.546296296296297,3,3770,2463,3 3770 2463
0.004078117440851039,Gambling Lady,0.48,0.0002841918294849023,0.23148148148148096,6,730,907,6 730 907
0.0010969431655213106,Larceny Inc.,0.71,0.000497335701598579,0.30555555555555497,0,5758,2605,0 5758 2605
0.03935086850572212,Prison,0.67,0.0019182948490230906,0.731481481481481,4,7781,9770,4 7781 9770
0.003395485031656023,I Don't Want to Be a Man,0.6900000000000001,0.000497335701598579,0.083333333333333,3,2755,7370,3 2755 7370
0.027096107606383587,Saints and Soldiers,0.66,0.006962699822380107,0.8703703703703699,0,8309,5556,0 8309 5556
0.023191040083722254,The Butcher's Wife,0.5599999999999999,0.002486678507992895,0.7592592592592579,8,9161,2271,8 9161 2271
0.031774421347369956,Herbie Fully Loaded,0.51,0.0397158081705151,0.8888888888888878,3,599,5827,3 599 5827
0.015956806060926698,Twelfth Night,0.7000000000000001,0.0015630550621669626,0.8055555555555569,6,9454,3628,6 9454 3628
0.00318888853660944,Telstar: The Joe Meek Story,0.5900000000000001,0.0005683836589698046,0.9259259259259239,6,6904,1890,6 6904 1890
0.0034681466317408997,Hier kommt Lola,0.5599999999999999,0.00035523978685612787,0.935185185185187,7,2976,858,7 2976 858
0.03437593901706613,When in Rome,0.5700000000000001,0.02763765541740675,0.935185185185187,8,6127,4828,8 6127 4828
0.004976414181190572,Baadshah,0.6400000000000001,0.0014209591474245115,0.8333333333333339,0,27,8733,0 27 8733
0.028429507593465065,Aftershock,0.53,0.007815275310834813,0.9537037037037049,11,6942,2656,11 6942 2656
0.0025039458507015748,"Yor, the Hunter from the Future",0.38,0.0005683836589698046,0.685185185185186,8,698,7904,8 698 7904
0.031943248215627204,The Way Back,0.68,0.03282415630550622,0.935185185185187,6,7482,1878,6 7482 1878
0.0029570114988859233,O'Horten,0.61,0.000994671403197158,0.907407407407406,6,943,880,6 943 880
0.010691118055561312,Antarctica: A Year on Ice,0.7200000000000001,0.002202486678507993,0.962962962962964,6,664,3222,6 664 3222
0.0031066358907004825,Getting Go: The Go Doc Project,0.65,0.0007104795737122557,0.962962962962964,6,1769,9225,6 1769 9225
0.0012430375904172656,Hide-Out,0.78,0.00014209591474245115,0.23148148148148096,3,9657,8179,3 9657 8179
0.004294515624598461,Death Walks on High Heels,0.67,0.0006394316163410302,0.574074074074074,13,5810,3068,13 5810 3068
0.016501497963035818,What Ever Happened to Baby Jane?,0.79,0.01492007104795737,0.4907407407407409,6,7987,1034,6 7987 1034
0.02023259485428806,The Adventurer: The Curse of the Midas Box,0.51,0.0052575488454706925,0.962962962962964,8,4877,535,8 4877 535
0.03811700067537542,The Do-Over,0.5599999999999999,0.03325044404973357,0.990740740740741,0,8912,61,0 8912 61
6.591763056280827e-05,Apache Country,0.0,0.0,0.39814814814814903,0,3162,3212,0 3162 3212
0.002776347859941078,Tower of Evil,0.58,0.000852575488454707,0.5833333333333329,11,4497,1340,11 4497 1340
0.002466183018843745,Tennessee,0.58,0.00021314387211367674,0.9166666666666649,3,25,60,3 25 60
0.0034616065101640827,Bibi,0.0,0.0,0.601851851851851,14,4958,6226,14 4958 6226
0.0017560311370397846,The Nada Gang,0.63,0.0002841918294849023,0.601851851851851,17,1693,2915,17 1693 2915
0.006059077798147019,Blood Feast,0.53,0.001847246891651865,0.5,11,3666,9982,11 3666 9982
0.004686708878864976,Autumn Ball,0.55,0.0007815275310834813,0.907407407407406,3,9531,7828,3 9531 7828
0.002685676293893236,Whisky,0.55,0.000994671403197158,0.8796296296296289,3,5031,523,3 5031 523
0.00845543949827639,Hannibal,0.6400000000000001,0.09207815275310835,0.851851851851852,4,7933,668,4 7933 668
0.002252023765028333,On a Clear Day,0.6400000000000001,0.0006394316163410302,0.8888888888888878,6,3065,7659,6 3065 7659
0.018559145917335394,The Child,0.7000000000000001,0.0034813499111900534,0.8888888888888878,14,5797,5009,14 5797 5009
0.0031473205431069165,Up in the World,0.65,0.00035523978685612787,0.435185185185185,3,4751,7271,3 4751 7271
0.029739308783417927,Haunter,0.5900000000000001,0.014991119005328596,0.962962962962964,11,9601,36,11 9601 36
0.00029094537732587614,The Grind,0.38,7.104795737122558e-05,0.9259259259259239,0,4742,1375,0 4742 1375
0.006832466710033731,Neighboring Sounds,0.6400000000000001,0.003339253996447602,0.9537037037037049,17,5411,6057,17 5411 6057
0.018095381649491097,The Prince & Me 2: The Royal Wedding,0.45999999999999996,0.005186500888099467,0.8981481481481469,3,1385,5992,3 1385 5992
0.01424472114341737,Pieces of April,0.6400000000000001,0.004547069271758437,0.8703703703703699,3,7419,5158,3 7419 5158
0.0026574739306676988,The Detective,0.63,0.0009236234458259325,0.546296296296297,6,3358,3062,6 3358 3062
0.0027096012477342475,The Big Heat,0.55,0.000497335701598579,0.731481481481481,0,4813,9886,0 4813 9886
0.015933988680921555,Walking Tall,0.65,0.0022735346358792184,0.5925925925925919,0,7501,4542,0 7501 4542
0.0021776430472718357,Likes or Dislikes,0.7000000000000001,7.104795737122558e-05,0.9722222222222229,14,5412,6091,14 5412 6091
0.011983524220852722,Tokyo Tribe,0.65,0.0025577264653641207,0.9722222222222229,12,8720,8429,12 8720 8429
0.0056477873888762,"Rita, Sue and Bob Too",0.5900000000000001,0.0012788632326820603,0.722222222222222,6,169,6780,6 169 6780
0.009219658650092541,Road to Bali,0.65,0.0015630550621669626,0.39814814814814903,3,3520,1100,3 3520 1100
0.00558716300995842,The First Deadly Sin,0.53,0.0004262877442273535,0.6574074074074069,4,1160,3062,4 1160 3062
0.016201997766940892,Geri's Game,0.78,0.021953818827708704,0.814814814814816,2,4145,1143,2 4145 1143
0.014594126713975607,The Little Devil,0.66,0.006039076376554174,0.731481481481481,3,8125,9899,3 8125 9899
0.004784226338407512,City of Joy,0.63,0.0021314387211367673,0.7685185185185169,6,8186,7475,6 8186 7475
0.08149020702919628,Inside Out,0.79,0.4786500888099467,0.981481481481482,6,7369,424,6 7369 424
0.0002547997391670411,"Blue Mountains, or Unbelievable Story",0.75,0.00014209591474245115,0.694444444444445,3,2599,7845,3 2599 7845
0.02253264859268339,The Joneses,0.61,0.015062166962699823,0.9259259259259239,3,2306,2160,3 2306 2160
0.0021424962640447325,Wasting Away,0.5599999999999999,0.0011367673179396092,0.907407407407406,3,6298,6488,3 6298 6488
0.00207130576663142,Tu£sday,0.8,7.104795737122558e-05,0.9166666666666649,4,8346,7696,4 8346 7696
0.026784631343505137,Heaven is for Real,0.61,0.016625222024866784,0.9722222222222229,6,7719,3429,6 7719 3429
0.0007515975665393328,Häpy Endkö? Eli kuinka Uuno Turhapuro sai niin kauniin ja rikkaan vaimon,0.5700000000000001,0.00021314387211367674,0.62962962962963,3,2677,9737,3 2677 9737
0.02441340409502527,The Brothers Rico,0.5700000000000001,0.0006394316163410302,0.444444444444444,6,7501,7997,6 7501 7997
0.01075201762920518,Tai Chi Hero,0.5900000000000001,0.002344582593250444,0.9537037037037049,0,8834,4218,0 8834 4218
0.08789203815995483,Don't Breathe,0.67,0.1300177619893428,0.990740740740741,4,2824,4119,4 2824 4119
0.015777763013146602,Big Fat Liar,0.5599999999999999,0.014351687388987566,0.8611111111111109,3,8611,3074,3 8611 3074
0.017371018168437356,Experimenter,0.68,0.011793960923623446,0.981481481481482,6,6402,7665,6 6402 7665
0.0047638313514851045,The Return of Count Yorga,0.51,0.0005683836589698046,0.574074074074074,11,1055,8190,11 1055 8190
0.10638828339631713,Collide,0.55,0.011651865008880994,0.990740740740741,17,2673,7129,17 2673 7129
0.0029111864807933995,"Bo Burnham: Words, Words, Words",0.68,0.0012078152753108348,0.935185185185187,3,8598,1126,3 8598 1126
0.009215581691187512,"Bruce Lee, My Brother",0.7000000000000001,0.0012078152753108348,0.935185185185187,6,5915,10,6 5915 10
0.002386179495264062,The Story of Alexander Graham Bell,0.5700000000000001,0.00035523978685612787,0.27777777777777796,6,3842,2413,6 3842 2413
0.004069786854821763,Lady in White,0.63,0.0017761989342806395,0.731481481481481,11,2939,5984,11 2939 5984
0.014572885758080405,Pump up the Volume,0.7000000000000001,0.006110124333925399,0.7499999999999989,12,409,1712,12 409 1712
0.0001312712818104209,Songwriter,0.6000000000000001,7.104795737122558e-05,0.694444444444445,6,190,10000,6 190 10000
0.009261753250786963,Gunless,0.67,0.0019182948490230906,0.935185185185187,6,9783,8843,6 9783 8843
0.009500751376731264,Puella Magi Madoka Magica the Movie Part II: Eternal,0.8,0.0021314387211367673,0.9537037037037049,17,138,1651,17 138 1651
0.005443613286912354,Hidden,0.5599999999999999,0.0019182948490230906,0.9259259259259239,17,7633,782,17 7633 782
0.002448390490689048,Get Well Soon,0.38,0.0004262877442273535,0.851851851851852,3,5113,9795,3 5113 9795
0.030667513414791604,Four Rooms,0.65,0.038294849023090584,0.796296296296298,4,416,9391,4 416 9391
0.04825179050861951,Friday the 13th,0.5700000000000001,0.04021314387211367,0.9259259259259239,11,6002,2307,11 6002 2307
0.005993849853132311,The St. Valentine's Day Massacre,0.58,0.001349911190053286,0.537037037037038,6,8168,4182,6 8168 4182
0.009184549238988734,The Big Steal,0.63,0.001492007104795737,0.37037037037036996,14,2416,8178,14 2416 8178
5.674447302649334e-05,Faustina,0.0,0.0,0.546296296296297,3,5828,9871,3 5828 9871
0.0066206415151914486,Yossi & Jagger,0.67,0.001989342806394316,0.8611111111111109,18,2796,7286,18 2796 7286
0.0037269180083745893,Epitaph,0.6400000000000001,0.000994671403197158,0.907407407407406,11,5095,5381,11 5095 5381
0.00312931737207546,Magnificent Warriors,0.63,0.0006394316163410302,0.722222222222222,0,2058,6791,0 2058 6791
0.004582056741238639,Alone Yet Not Alone,0.73,0.00021314387211367674,0.962962962962964,10,7735,5238,10 7735 5238
0.035733980823262755,Thunderball,0.65,0.04063943161634103,0.5185185185185179,1,9151,8643,1 9151 8643
0.01916415642644441,The Little Princess,0.7000000000000001,0.0015630550621669626,0.27777777777777796,6,9676,8811,6 9676 8811
0.00849571645479232,The Adventures of Milo and Otis,0.67,0.0038365896980461812,0.7129629629629629,1,6223,2508,1 6223 2508
0.001868412509256905,Word Wars,0.61,0.000497335701598579,0.8796296296296289,5,2687,6826,5 2687 6826
0.02056500969860959,Simply Irresistible,0.55,0.00369449378330373,0.8333333333333339,3,6129,8573,3 6129 8573
0.016370192706567855,Balto III: Wings of Change,0.66,0.005044404973357016,0.8796296296296289,7,7514,8637,7 7514 8637
0.005129082702320886,Jim Jefferies: Fully Functional,0.78,0.001349911190053286,0.9537037037037049,3,4231,4454,3 4231 4454
0.03569378540592493,Journey to the West: Conquering the Demons,0.68,0.00674955595026643,0.962962962962964,0,8826,9920,0 8826 9920
0.025409690542647172,The Guilt Trip,0.54,0.02039076376554174,0.9537037037037049,3,623,8723,3 623 8723
0.00038844245207388713,My Gun Is Quick,0.53,0.00014209591474245115,0.444444444444444,4,7511,8124,4 7511 8124
0.02683337478468051,The Strange Love of Martha Ivers,0.6900000000000001,0.001705150976909414,0.34259259259259295,6,5703,907,6 5703 907
0.030957731734446083,Payback,0.67,0.03957371225577264,0.8333333333333339,6,1167,6592,6 1167 6592
0.03721089316126701,A Single Man,0.73,0.03374777975133215,0.9259259259259239,6,9332,1879,6 9332 1879
0.024965702922958022,Dikkenek,0.68,0.01172291296625222,0.8981481481481469,3,7078,4270,3 7078 4270
0.0059853086242262765,Millionaires Express,0.61,0.0006394316163410302,0.7129629629629629,3,8395,8508,3 8395 8508
0.006688587432809508,Cows,0.52,0.0009236234458259325,0.7685185185185169,6,5082,2760,6 5082 2760
0.0011749116071142333,Dracula's Widow,0.37000000000000005,0.00021314387211367674,0.731481481481481,11,1627,9156,11 1627 9156
0.0001695165538053458,Love Building,0.6000000000000001,7.104795737122558e-05,0.962962962962964,3,3870,2498,3 3870 2498
0.019305776388942097,Pure,0.66,0.0012078152753108348,0.8611111111111109,6,3301,6943,6 3301 6943
0.024516459423747135,City of Life and Death,0.76,0.003907637655417406,0.9259259259259239,6,5794,5856,6 5794 5856
0.0037099986289187196,After Midnight,0.11000000000000001,0.0002841918294849023,0.9722222222222229,13,3005,8016,13 3005 8016
0.07184946647352934,Pixels,0.5599999999999999,0.18216696269982238,0.981481481481482,0,1525,61,0 1525 61
0.006965368775406164,Adventures of Don Juan,0.63,0.0007104795737122557,0.36111111111111094,0,9597,2844,0 9597 2844
0.0010678642561311922,The Wild and the Innocent,0.6200000000000001,0.00035523978685612787,0.462962962962964,19,3957,839,19 3957 839
0.003101594051521264,Bloody Bloody Bible Camp,0.53,0.0007104795737122557,0.9537037037037049,3,9616,7929,3 9616 7929
0.020856736493058928,Tuff Turf,0.5900000000000001,0.001705150976909414,0.7037037037037039,6,3025,4068,6 3025 4068
0.001174517501086747,We Live Again,0.0,0.0,0.23148148148148096,6,8248,617,6 8248 617
0.001558692736173371,Countdown,0.65,0.0002841918294849023,0.8796296296296289,0,2794,245,0 2794 245
0.005837654762549148,Street Kings 2: Motor City,0.42000000000000004,0.0019182948490230906,0.9444444444444459,4,1532,7886,4 1532 7886
0.03995602850332433,Kiss Kiss Bang Bang,0.7200000000000001,0.06394316163410302,0.8888888888888878,0,8593,8140,0 8593 8140
0.01949539574761499,House on Haunted Hill,0.6900000000000001,0.007246891651865009,0.462962962962964,6,9746,9800,6 9746 9800
0.32708209034217495,Blade Runner,0.79,0.2723268206039076,0.6759259259259249,15,7933,3571,15 7933 3571
0.0007258821482458634,Soul of the Game,0.53,0.0002841918294849023,0.8055555555555569,10,5335,2268,10 5335 2268
0.03949118044390445,Dinner for Schmucks,0.55,0.03850799289520426,0.935185185185187,3,4237,9032,3 4237 9032
0.017718144039474526,Wishmaster,0.5599999999999999,0.008099467140319715,0.814814814814816,11,8058,483,11 8058 483
0.00778250685380959,Inferno,0.5900000000000001,0.0005683836589698046,0.407407407407408,14,8266,8194,14 8266 8194
0.02366963428958359,Barbie and the Magic of Pegasus 3-D,0.6200000000000001,0.007104795737122558,0.8888888888888878,2,3399,5246,2 3399 5246
0.03091602104738189,The Lost Boys,0.68,0.03872113676731794,0.722222222222222,11,4593,4178,11 4593 4178
0.01811986039025004,Saving General Yang,0.61,0.003126110124333925,0.962962962962964,0,8234,52,0 8234 52
0.022163517335956322,Teeth,0.52,0.015133214920071048,0.907407407407406,3,6722,4400,3 6722 4400
0.0292282449973438,Frontier(s),0.6000000000000001,0.013214920071047957,0.907407407407406,6,9835,5077,6 9835 5077
0.027490509213390326,Alien Raiders,0.51,0.00433392539964476,0.9166666666666649,11,904,1446,11 904 1446
0.004775406517309633,L'imbalsamatore,0.7000000000000001,0.0012078152753108348,0.8611111111111109,9,6283,2841,9 6283 2841
0.0063060361863533886,Raanjhanaa,0.63,0.0024156305506216696,0.962962962962964,6,452,2325,6 452 2325
0.001948334493658487,The Count of Monte Cristo,0.5599999999999999,0.000994671403197158,0.23148148148148096,6,8254,8139,6 8254 8139
0.004853123546436745,Black's Game,0.63,0.001349911190053286,0.9537037037037049,6,10024,9352,6 10024 9352
0.046841223881863105,Lake Placid,0.55,0.01783303730017762,0.8333333333333339,11,8893,1073,11 8893 1073
0.003101159175904727,Rituals,0.66,0.0009236234458259325,0.62962962962963,1,7389,3526,1 7389 3526
0.0019141457957740661,Kooky,0.68,0.0007815275310834813,0.935185185185187,7,4148,10179,7 4148 10179
0.0018099659058875622,Bridge of Dragons,0.5700000000000001,0.000497335701598579,0.8333333333333339,0,3851,2397,0 3851 2397
0.0021317330925354565,Captive Wild Woman,0.48,0.00014209591474245115,0.31481481481481394,11,2564,41,11 2564 41
0.04745183341453502,Sorcerer,0.75,0.00738898756660746,0.62962962962963,0,9756,8356,0 9756 8356
0.011293835275286252,Kull the Conqueror,0.52,0.0027708703374777974,0.814814814814816,1,4748,5323,1 4748 5323
0.0031220637826902624,Candy Stripers,0.41,0.000497335701598579,0.8981481481481469,11,5201,8605,11 5201 8605
0.003350149248632102,Aleksandr's Price,0.49000000000000005,0.0002841918294849023,0.962962962962964,6,7225,7491,6 7225 7491
0.005438901001911291,Date With an Angel,0.5599999999999999,0.0014209591474245115,0.722222222222222,3,9351,6666,3 9351 6666
0.034721274423650854,The Smurfs,0.55,0.08532859680284191,0.9444444444444459,2,7674,3538,2 7674 3538
0.0009063929012317702,FM,0.67,0.0004262877442273535,0.638888888888889,3,4612,6373,3 4612 6373
0.0018714566385726599,Jonathan of the Bears,0.7000000000000001,0.00014209591474245115,0.796296296296298,0,2671,3046,0 2671 3046
0.020717501551520686,Seconds,0.71,0.00497335701598579,0.5277777777777769,13,4670,8236,13 4670 8236
0.018828446040341316,Blood and Black Lace,0.73,0.0037655417406749557,0.509259259259259,11,6042,1398,11 6042 1398
0.005163437876027263,Cazuza: Time Doesn't Stop,0.6900000000000001,0.0024156305506216696,0.8796296296296289,6,9670,2079,6 9670 2079
0.0009164595922614374,Twice Upon a Time,0.78,0.0002841918294849023,0.8981481481481469,3,678,4249,3 678 4249
0.06271706153893593,Prince of Persia: The Sands of Time,0.6200000000000001,0.16852575488454707,0.935185185185187,1,6655,3992,1 6655 3992
0.024774109636681942,Maid in Manhattan,0.5599999999999999,0.03502664298401421,0.8611111111111109,3,9698,4346,3 9698 4346
0.002381361888824619,The Devil Within Her,0.44000000000000006,0.0006394316163410302,0.6111111111111119,17,7462,4499,17 7462 4499
0.043016282191548606,The Normal Heart,0.79,0.022735346358792183,0.9722222222222229,6,8311,6316,6 8311 6316
0.009900310336752864,In This Corner of the World,0.87,0.001349911190053286,0.990740740740741,2,9005,7248,2 9005 7248
0.003027379809586721,Happy Tears,0.49000000000000005,0.000852575488454707,0.9259259259259239,3,6722,1706,3 6722 1706
0.006271300496482542,The Legend of the 7 Golden Vampires,0.58,0.0017761989342806395,0.601851851851851,0,8266,7631,0 8266 7631
0.00030275496828744303,Poil de Carotte,0.5,7.104795737122558e-05,0.14814814814814797,6,5075,517,6 5075 517
0.030136622018576007,Just Wright,0.6000000000000001,0.007246891651865009,0.935185185185187,3,8403,7791,3 8403 7791
0.0022945124717502425,True Heart,0.51,0.000497335701598579,0.8333333333333339,0,1385,5401,0 1385 5401
0.004076289604275284,How Videogames Changed the World,0.6900000000000001,0.0007104795737122557,0.962962962962964,5,143,156,5 143 156
0.022510269485760532,High Strung,0.71,0.018188277087033747,0.990740740740741,6,6437,5200,6 6437 5200
0.002788602518916444,Twelve Mile Road,0.47000000000000003,0.00035523978685612787,0.8703703703703699,6,7853,9484,6 7853 9484
0.00723651711978237,Killers,0.68,0.0027708703374777974,0.9722222222222229,4,9278,5189,4 9278 5189
0.0016620436444158525,A Hatful of Rain,0.73,0.00021314387211367674,0.444444444444444,6,3010,2431,6 3010 2431
0.0568307822465128,The Handmaiden,0.81,0.03218472468916519,0.990740740740741,17,7157,5367,17 7157 5367
